uid,city_name,offense_code,offense_type,offense_group,offense_against,date_single,longitude,latitude,location_type,location_category,census_block
5142685,Chicago,290,destruction of property,destruction of property,property,2018-05-07T12:07:00Z,-87.693771,41.747155,street,street,1.70317E+14
5142702,Chicago,13B,simple assault,assault offenses,persons,2018-05-07T12:40:00Z,-87.71479,41.950702,residence,residence,1.70312E+14
5143041,Chicago,90Z,all other offenses,all other offenses,other,2018-05-07T20:44:00Z,-87.680576,41.823043,green space,open space,1.70316E+14
5143111,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-05-07T22:20:00Z,-87.623832,41.784934,street,street,1.70314E+14
5143174,Chicago,13B,simple assault,assault offenses,persons,2018-05-07T23:30:00Z,-87.665144,41.752154,residence,residence,1.70317E+14
5143192,Chicago,290,destruction of property,destruction of property,property,2018-05-08T00:00:00Z,-87.646599,41.856314,street,street,1.70313E+14
5143195,Chicago,290,destruction of property,destruction of property,property,2018-05-08T00:00:00Z,-87.637721,41.919093,street,street,1.70311E+14
5143228,Chicago,13A,aggravated assault,assault offenses,persons,2018-05-08T00:38:00Z,-87.679011,41.878279,residence,residence,1.70318E+14
5143809,Chicago,13B,simple assault,assault offenses,persons,2018-05-08T19:45:00Z,-87.69052,41.762299,street,street,1.70317E+14
5143848,Chicago,13A,aggravated assault,assault offenses,persons,2018-05-08T20:50:00Z,-87.659663,41.791525,residence,residence,1.70317E+14
5143863,Chicago,13B,simple assault,assault offenses,persons,2018-05-08T21:00:00Z,-87.776365,41.94234,street,street,1.70312E+14
5143948,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-08T23:00:00Z,-87.684894,41.877566,residence,residence,1.70313E+14
5143970,Chicago,90Z,all other offenses,all other offenses,other,2018-05-08T23:31:00Z,-87.713009,41.956977,residence,residence,1.70312E+14
5144254,Chicago,90Z,all other offenses,all other offenses,other,2018-05-09T10:50:00Z,-87.613091,41.818496,street,street,1.70314E+14
5144259,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-05-09T11:00:00Z,-87.65994,41.93344,residence,residence,1.70311E+14
5144569,Chicago,13B,simple assault,assault offenses,persons,2018-05-09T18:50:00Z,-87.620547,41.782957,street,street,1.70314E+14
5144624,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-09T20:00:00Z,-87.647176,41.875821,rapid transit,transportation,1.70318E+14
5144746,Chicago,520,weapon law violations,weapon law violations,society,2018-05-09T22:47:00Z,-87.654949,41.750379,street,street,1.70317E+14
5144789,Chicago,13B,simple assault,assault offenses,persons,2018-05-10T00:05:00Z,-87.701143,41.855477,residence,residence,1.70318E+14
5144863,Chicago,12A,personal robbery,robbery,property,2018-05-10T01:56:00Z,-87.616847,41.83465,residence,residence,1.70314E+14
5144982,Chicago,13B,simple assault,assault offenses,persons,2018-05-10T07:00:00Z,-87.596958,41.761699,residence,residence,1.70318E+14
5145108,Chicago,13B,simple assault,assault offenses,persons,2018-05-10T13:32:00Z,-87.765084,41.886484,supermarket,retail,1.70313E+14
5145136,Chicago,13B,simple assault,assault offenses,persons,2018-05-10T14:10:00Z,-87.78013,41.790544,school,education,1.70316E+14
5145191,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-10T15:30:00Z,-87.663232,41.974568,residence,residence,1.7031E+14
5145246,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-05-10T16:38:00Z,-87.588742,41.799545,residence,residence,1.70314E+14
5145331,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-10T18:49:00Z,-87.61984,41.892605,vehicle parking,open space,1.70311E+14
5145621,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-05-11T01:52:00Z,-87.765102,41.933704,street,street,1.70312E+14
5145636,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-11T02:00:00Z,-87.623356,41.701397,street,street,1.70315E+14
5145644,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-05-11T02:11:00Z,-87.717841,41.865812,street,street,1.70318E+14
5145904,Chicago,13B,simple assault,assault offenses,persons,2018-05-11T14:40:00Z,-87.69187,41.899655,street,street,1.70312E+14
5146039,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-05-11T18:15:00Z,-87.629366,41.880337,rapid transit,transportation,1.70318E+14
5146042,Chicago,13B,simple assault,assault offenses,persons,2018-05-11T18:20:00Z,-87.629323,41.705268,school,education,1.70315E+14
5146117,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-05-11T20:00:00Z,-87.637734,41.893945,construction,commercial,1.70311E+14
5146179,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-11T21:30:00Z,-87.633938,41.886018,vehicle parking,open space,1.70318E+14
5146234,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-11T23:00:00Z,-87.712563,41.984013,residence,residence,1.70311E+14
5146365,Chicago,13B,simple assault,assault offenses,persons,2018-05-12T02:23:00Z,-87.687549,42.012988,residence,residence,1.7031E+14
5146378,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-05-12T02:55:00Z,-87.721216,41.896091,other commercial,commercial,1.70312E+14
5146424,Chicago,290,destruction of property,destruction of property,property,2018-05-12T04:18:00Z,-87.623599,41.758247,street,street,1.70317E+14
5146589,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-12T13:00:00Z,-87.720883,41.773217,street,street,1.70317E+14
5146682,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-12T16:00:00Z,-87.733394,41.850746,residence,residence,1.70318E+14
5146706,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-12T16:34:00Z,-87.676686,41.923169,residence,residence,1.70318E+14
5146750,Chicago,13B,simple assault,assault offenses,persons,2018-05-12T18:00:00Z,-87.654755,41.777786,residence,residence,1.70318E+14
5146848,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-12T20:30:00Z,-87.624131,41.89941,other retail,retail,1.70311E+14
5147009,Chicago,13B,simple assault,assault offenses,persons,2018-05-13T00:45:00Z,-87.774066,41.899217,street,street,1.70313E+14
5147020,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-05-13T01:00:00Z,-87.627842,41.882334,other retail,retail,1.70318E+14
5147141,Chicago,12A,personal robbery,robbery,property,2018-05-13T05:10:00Z,-87.60259,41.758612,street,street,1.70318E+14
5147253,Chicago,90Z,all other offenses,all other offenses,other,2018-05-13T12:00:00Z,-87.687432,41.78402,street,street,1.70318E+14
5147358,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-05-13T15:39:00Z,-87.633155,41.911672,vehicle parking,open space,1.70311E+14
5147547,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-13T21:00:00Z,-87.629548,41.88817,hotel,hotel,1.70311E+14
5147552,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-05-13T21:00:00Z,-87.675226,41.90756,residence,residence,1.70312E+14
5147747,Chicago,90J,trespass of real property,trespass of real property,society,2018-05-14T03:00:00Z,-87.534074,41.700369,residence,residence,1.70315E+14
5147967,Chicago,13B,simple assault,assault offenses,persons,2018-05-14T13:00:00Z,-87.60494,41.790895,healthcare,healthcare,1.70318E+14
5148111,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-14T17:00:00Z,-87.584691,41.801308,street,street,1.70314E+14
5148192,Chicago,90Z,all other offenses,all other offenses,other,2018-05-14T18:30:00Z,-87.699464,41.795415,residence,residence,1.70316E+14
5148316,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-14T21:00:00Z,-87.796721,41.931751,residence,residence,1.70312E+14
5148378,Chicago,90J,trespass of real property,trespass of real property,society,2018-05-14T22:20:00Z,-87.604911,41.739727,other retail,retail,1.70314E+14
5148423,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-14T23:30:00Z,-87.704689,41.927407,street,street,1.70312E+14
5148553,Chicago,290,destruction of property,destruction of property,property,2018-05-15T03:35:00Z,-87.629282,41.877579,convenience store,retail,1.70318E+14
5148669,Chicago,13A,aggravated assault,assault offenses,persons,2018-05-15T12:00:00Z,-87.599417,41.763312,residence,residence,1.70318E+14
5148687,Chicago,13B,simple assault,assault offenses,persons,2018-05-15T12:30:00Z,-87.578202,41.74015,residence,residence,1.70315E+14
5148761,Chicago,13B,simple assault,assault offenses,persons,2018-05-15T14:25:00Z,-87.585008,41.770604,residence,residence,1.70314E+14
5148768,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-05-15T14:30:00Z,-87.618479,41.8212,NA,NA,1.70318E+14
5148828,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-15T16:07:00Z,-87.694593,41.778513,residence,residence,1.70317E+14
5148849,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-05-15T17:00:00Z,-87.624553,41.887522,other retail,retail,1.70313E+14
5149062,Chicago,13B,simple assault,assault offenses,persons,2018-05-15T22:00:00Z,-87.674275,41.824928,residence,residence,1.70316E+14
5149197,Chicago,13B,simple assault,assault offenses,persons,2018-05-16T00:51:00Z,-87.571492,41.769324,street,street,1.70314E+14
5149265,Chicago,90Z,all other offenses,all other offenses,other,2018-05-16T03:00:00Z,-87.685875,41.913502,street,street,1.70312E+14
5149374,Chicago,12A,personal robbery,robbery,property,2018-05-16T09:45:00Z,-87.712608,41.985405,street,street,1.70311E+14
5149382,Chicago,290,destruction of property,destruction of property,property,2018-05-16T10:15:00Z,-87.616868,41.894261,vehicle parking,open space,1.70311E+14
5149411,Chicago,90Z,all other offenses,all other offenses,other,2018-05-16T11:30:00Z,-87.612812,41.810349,residence,residence,1.70314E+14
5149501,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-05-16T14:40:00Z,-87.646354,41.926107,street,street,1.70311E+14
5149678,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-05-16T19:09:00Z,-87.766121,41.865572,supermarket,retail,1.70318E+14
5149748,Chicago,13B,simple assault,assault offenses,persons,2018-05-16T20:45:00Z,-87.588434,41.761252,street,street,1.70314E+14
5149771,Chicago,13B,simple assault,assault offenses,persons,2018-05-16T21:20:00Z,-87.622404,41.792426,street,street,1.70314E+14
5149833,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-05-16T22:40:00Z,-87.667997,41.90433,other retail,retail,1.70312E+14
5150099,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-05-17T06:30:00Z,-87.618287,41.814088,residence,residence,1.70318E+14
5150192,Chicago,13B,simple assault,assault offenses,persons,2018-05-17T12:15:00Z,-87.657053,41.784484,school,education,1.70317E+14
5150506,Chicago,23D,theft from building,larceny/theft offenses,property,2018-05-17T19:30:00Z,-87.631534,41.893223,restaurant,leisure,1.70311E+14
5150706,Chicago,13B,simple assault,assault offenses,persons,2018-05-18T00:00:00Z,-87.702469,41.798184,residence,residence,1.70316E+14
5150775,Chicago,290,destruction of property,destruction of property,property,2018-05-18T01:30:00Z,-87.711565,41.853556,residence,residence,1.70318E+14
5150859,Chicago,290,destruction of property,destruction of property,property,2018-05-18T04:45:00Z,-87.694674,41.882914,residence,residence,1.70318E+14
5150896,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-05-18T07:00:00Z,-87.65979,41.973513,office,commercial,1.7031E+14
5150984,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-05-18T12:58:00Z,-87.703945,41.879672,private vehicle,vehicle,1.70313E+14
5151006,Chicago,90J,trespass of real property,trespass of real property,society,2018-05-18T13:02:00Z,-87.735273,41.874851,gas station,retail,1.70313E+14
5151230,Chicago,13B,simple assault,assault offenses,persons,2018-05-18T18:33:00Z,-87.72452,41.843249,street,street,1.70313E+14
5151329,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-18T20:43:00Z,-87.65369,41.927745,residence,residence,1.70311E+14
5151500,Chicago,13B,simple assault,assault offenses,persons,2018-05-19T00:30:00Z,-87.709819,41.87834,residence,residence,1.70313E+14
5151694,Chicago,13B,simple assault,assault offenses,persons,2018-05-19T06:27:00Z,-87.792792,41.988802,bar/club,leisure,1.70311E+14
5151741,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-05-19T09:08:00Z,-87.747487,41.909609,other,other,1.70313E+14
5151756,Chicago,290,destruction of property,destruction of property,property,2018-05-19T10:30:00Z,-87.648887,41.8947,street,street,1.70312E+14
5151840,Chicago,13B,simple assault,assault offenses,persons,2018-05-19T14:00:00Z,-87.736157,41.879636,residence,residence,1.70313E+14
5151913,Chicago,90Z,all other offenses,all other offenses,other,2018-05-19T16:02:00Z,-87.645171,41.794675,street,street,1.70316E+14
5151939,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-05-19T17:00:00Z,-87.715454,41.867471,street,street,1.70318E+14
5151964,Chicago,13B,simple assault,assault offenses,persons,2018-05-19T17:32:00Z,-87.623156,41.821327,residence,residence,1.70318E+14
5152129,Chicago,290,destruction of property,destruction of property,property,2018-05-19T22:00:00Z,-87.622278,41.724448,residence,residence,1.70315E+14
5152134,Chicago,290,destruction of property,destruction of property,property,2018-05-19T22:00:00Z,-87.739345,41.967561,residence,residence,1.70312E+14
5152239,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-05-20T00:16:00Z,-87.66385,41.956962,convenience store,retail,1.70318E+14
5152388,Chicago,520,weapon law violations,weapon law violations,society,2018-05-20T04:31:00Z,-87.637209,41.681737,street,street,1.70315E+14
5152499,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-05-20T08:13:00Z,-87.751507,41.880417,bar/club,leisure,1.70313E+14
5152503,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-05-20T08:30:00Z,-87.624188,41.872709,street,street,1.70313E+14
5152558,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-05-20T12:00:00Z,-87.755006,41.793998,residence,residence,1.70316E+14
5152626,Chicago,90Z,all other offenses,all other offenses,other,2018-05-20T14:59:00Z,-87.659096,41.769726,residence,residence,1.70317E+14
5152689,Chicago,26A,false pretenses,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-05-20T16:00:00Z,-87.654964,41.974678,residence,residence,1.7031E+14
5152784,Chicago,90A,bad checks,bad checks,property,2018-05-20T18:50:00Z,-87.59004,41.799531,finance,commercial,1.70314E+14
5153140,Chicago,13B,simple assault,assault offenses,persons,2018-05-21T04:59:00Z,-87.604476,41.814358,residence,residence,1.70314E+14
5153164,Chicago,290,destruction of property,destruction of property,property,2018-05-21T06:00:00Z,-87.622732,41.716517,rapid transit,transportation,1.70315E+14
5153307,Chicago,23B,purse-snatching,larceny/theft offenses,property,2018-05-21T13:25:00Z,-87.606893,41.82939,street,street,1.70318E+14
5153496,Chicago,13B,simple assault,assault offenses,persons,2018-05-21T18:15:00Z,-87.643201,41.812105,street,street,1.70318E+14
5153514,Chicago,90Z,all other offenses,all other offenses,other,2018-05-21T18:50:00Z,-87.630981,41.764588,residence,residence,1.70317E+14
5153552,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-05-21T20:02:00Z,-87.705541,41.861852,street,street,1.70318E+14
5153671,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-05-21T23:14:00Z,-87.756696,41.917079,other retail,retail,1.70312E+14
5153873,Chicago,90Z,all other offenses,all other offenses,other,2018-05-22T07:05:00Z,-87.749833,41.935142,street,street,1.70312E+14
5153875,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-22T07:10:00Z,-87.550992,41.751936,residence,residence,1.70315E+14
5153908,Chicago,13B,simple assault,assault offenses,persons,2018-05-22T11:00:00Z,-87.765815,41.882231,residence,residence,1.70313E+14
5153944,Chicago,290,destruction of property,destruction of property,property,2018-05-22T12:00:00Z,-87.69459,41.77842,street,street,1.70317E+14
5153986,Chicago,23H,other theft,larceny/theft offenses,property,2018-05-22T13:17:00Z,-87.695758,41.861389,bus,transportation,1.70318E+14
5154012,Chicago,250,counterfeiting/forgery,counterfeiting/forgery,property,2018-05-22T14:00:00Z,-87.81644,42.006951,residence,residence,1.70311E+14
